	PHASE	TYPE	ORIGINAL	ACTUAL	UP	DP	position	position_UP	position_DP	phoneme	phon_prob	error
5568	Post_Novel1	Novel2	bArg@n	bArg@t	?	?	3	?	?	r	0.33333	1.33333
5569	Post_Novel1	Novel2	bArg@n	bArg@t	?	?	4	?	?	g	0.08000	1.84000
5570	Post_Novel1	Novel2	bArg@n	bArg@t	?	?	5	?	?	@	1.00000	0.00000
5571	Post_Novel1	Novel2	bArg@n	bArg@t	?	?	6	?	?	t	0.25000	1.50000
5572	Post_Novel1	Novel2	be@n@t	be@nVg	?	?	1	?	?	b	0.05868	1.88265
5573	Post_Novel1	Novel2	be@n@t	be@nVg	?	?	2	?	?	e	0.02851	1.94299
5574	Post_Novel1	Novel2	be@n@t	be@nVg	?	?	3	?	?	@	0.06452	1.87097
5575	Post_Novel1	Novel2	be@n@t	be@nVg	?	?	4	?	?	n	0.75000	0.50000
5576	Post_Novel1	Novel2	be@n@t	be@nVg	?	?	5	?	?	V	0.33333	1.33333
5577	Post_Novel1	Novel2	be@n@t	be@nVg	?	?	6	?	?	g	1.00000	0.00000
5578	Post_Novel1	Novel2	bIkini	bIkinIr	?	?	1	?	?	b	0.05868	1.88265
5579	Post_Novel1	Novel2	bIkini	bIkinIr	?	?	2	?	?	I	0.10045	1.79910
5580	Post_Novel1	Novel2	bIkini	bIkinIr	?	?	3	?	?	k	0.06306	1.87387
5581	Post_Novel1	Novel2	bIkini	bIkinIr	?	?	4	?	?	i	0.21429	1.57143
5582	Post_Novel1	Novel2	bIkini	bIkinIr	?	?	5	?	?	n	1.00000	0.00000
5583	Post_Novel1	Novel2	bIkini	bIkinIr	?	?	6	?	?	I	0.33333	1.33333
5584	Post_Novel1	Novel2	bIkini	bIkinIr	?	?	7	?	?	r	1.00000	0.00000
5585	Post_Novel1	Novel2	brambL	brambo	?	?	1	?	?	b	0.05868	1.88265
5586	Post_Novel1	Novel2	brambL	brambo	?	?	2	?	?	r	0.15882	1.68235
5587	Post_Novel1	Novel2	brambL	brambo	?	?	3	?	?	a	0.09972	1.80057
5588	Post_Novel1	Novel2	brambL	brambo	?	?	4	?	?	m	0.08571	1.82857
5589	Post_Novel1	Novel2	brambL	brambo	?	?	5	?	?	b	1.00000	0.00000
5590	Post_Novel1	Novel2	brambL	brambo	?	?	6	?	?	o	0.33333	1.33333
5591	Post_Novel1	Novel2	bVf@lo	bVf@lok	?	?	1	?	?	b	0.05868	1.88265
5592	Post_Novel1	Novel2	bVf@lo	bVf@lok	?	?	2	?	?	V	0.06923	1.86154
5593	Post_Novel1	Novel2	bVf@lo	bVf@lok	?	?	3	?	?	f	0.05882	1.88235
5594	Post_Novel1	Novel2	bVf@lo	bVf@lok	?	?	4	?	?	@	0.62500	0.75000
5595	Post_Novel1	Novel2	bVf@lo	bVf@lok	?	?	5	?	?	l	0.60000	0.80000
5596	Post_Novel1	Novel2	bVf@lo	bVf@lok	?	?	6	?	?	o	1.00000	0.00000
5597	Post_Novel1	Novel2	bVf@lo	bVf@lok	?	?	7	?	?	k	0.50000	1.00000
5598	Post_Novel1	Novel2	kab#re	kab#rIks	?	?	1	?	?	k	0.09011	1.81978
5599	Post_Novel1	Novel2	kab#re	kab#rIks	?	?	2	?	?	a	0.11491	1.77018
5600	Post_Novel1	Novel2	kab#re	kab#rIks	?	?	3	?	?	b	0.03077	1.93846
5601	Post_Novel1	Novel2	kab#re	kab#rIks	?	?	4	?	?	#	0.18182	1.63636
5602	Post_Novel1	Novel2	kab#re	kab#rIks	?	?	5	?	?	r	1.00000	0.00000
5603	Post_Novel1	Novel2	kab#re	kab#rIks	?	?	6	?	?	I	0.50000	1.00000
5604	Post_Novel1	Novel2	kab#re	kab#rIks	?	?	7	?	?	k	1.00000	0.00000
5605	Post_Novel1	Novel2	kab#re	kab#rIks	?	?	8	?	?	s	1.00000	0.00000
5606	Post_Novel1	Novel2	kanj@n	kanj@k	?	?	1	?	?	k	0.09011	1.81978
5607	Post_Novel1	Novel2	kanj@n	kanj@k	?	?	2	?	?	a	0.11491	1.77018
5608	Post_Novel1	Novel2	kanj@n	kanj@k	?	?	3	?	?	n	0.18205	1.63590
5609	Post_Novel1	Novel2	kanj@n	kanj@k	?	?	4	?	?	j	0.05797	1.88406
5610	Post_Novel1	Novel2	kanj@n	kanj@k	?	?	5	?	?	@	1.00000	0.00000
5611	Post_Novel1	Novel2	kanj@n	kanj@k	?	?	6	?	?	k	0.25000	1.50000
5612	Post_Novel1	Novel2	k@sino	k@sinIJ	?	?	1	?	?	k	0.09011	1.81978
5613	Post_Novel1	Novel2	k@sino	k@sinIJ	?	?	2	?	?	@	0.20359	1.59281
5614	Post_Novel1	Novel2	k@sino	k@sinIJ	?	?	3	?	?	s	0.00434	1.99132
5615	Post_Novel1	Novel2	k@sino	k@sinIJ	?	?	4	?	?	i	0.66667	0.66667
5616	Post_Novel1	Novel2	k@sino	k@sinIJ	?	?	5	?	?	n	1.00000	0.00000
5617	Post_Novel1	Novel2	k@sino	k@sinIJ	?	?	6	?	?	I	0.50000	1.00000
5618	Post_Novel1	Novel2	k@sino	k@sinIJ	?	?	7	?	?	J	1.00000	0.00000
5619	Post_Novel1	Novel2	COkl@t	COkl@b	?	?	1	?	?	C	0.00905	1.98189
5620	Post_Novel1	Novel2	COkl@t	COkl@b	?	?	2	?	?	O	0.03226	1.93548
5621	Post_Novel1	Novel2	COkl@t	COkl@b	?	?	3	?	?	k	0.45455	1.09091
5622	Post_Novel1	Novel2	COkl@t	COkl@b	?	?	4	?	?	l	0.50000	1.00000
5623	Post_Novel1	Novel2	COkl@t	COkl@b	?	?	5	?	?	@	1.00000	0.00000
5624	Post_Novel1	Novel2	COkl@t	COkl@b	?	?	6	?	?	b	0.50000	1.00000
5625	Post_Novel1	Novel2	kobOlt	kobOlv	?	?	1	?	?	k	0.09011	1.81978
5626	Post_Novel1	Novel2	kobOlt	kobOlv	?	?	2	?	?	o	0.04744	1.90513
5627	Post_Novel1	Novel2	kobOlt	kobOlv	?	?	3	?	?	b	0.01863	1.96273
5628	Post_Novel1	Novel2	kobOlt	kobOlv	?	?	4	?	?	O	0.66667	0.66667
5629	Post_Novel1	Novel2	kobOlt	kobOlv	?	?	5	?	?	l	1.00000	0.00000
5630	Post_Novel1	Novel2	kobOlt	kobOlv	?	?	6	?	?	v	0.50000	1.00000
5631	Post_Novel1	Novel2	kAstum	kAstuk	?	?	1	?	?	k	0.09011	1.81978
5632	Post_Novel1	Novel2	kAstum	kAstuk	?	?	2	?	?	A	0.14909	1.70183
5633	Post_Novel1	Novel2	kAstum	kAstuk	?	?	3	?	?	s	0.00988	1.98024
5634	Post_Novel1	Novel2	kAstum	kAstuk	?	?	4	?	?	t	1.00000	0.00000
5635	Post_Novel1	Novel2	kAstum	kAstuk	?	?	5	?	?	u	1.00000	0.00000
5636	Post_Novel1	Novel2	kAstum	kAstuk	?	?	6	?	?	k	0.20000	1.60000
5637	Post_Novel1	Novel2	kuskus	kuskAl	?	?	1	?	?	k	0.09011	1.81978
5638	Post_Novel1	Novel2	kuskus	kuskAl	?	?	2	?	?	u	0.00854	1.98291
5639	Post_Novel1	Novel2	kuskus	kuskAl	?	?	3	?	?	s	0.07407	1.85185
5640	Post_Novel1	Novel2	kuskus	kuskAl	?	?	4	?	?	k	1.00000	0.00000
5641	Post_Novel1	Novel2	kuskus	kuskAl	?	?	5	?	?	A	0.50000	1.00000
5642	Post_Novel1	Novel2	kuskus	kuskAl	?	?	6	?	?	l	1.00000	0.00000
5643	Post_Novel1	Novel2	kr@vas	kr@val	?	?	1	?	?	k	0.09011	1.81978
5644	Post_Novel1	Novel2	kr@vas	kr@val	?	?	2	?	?	r	0.11402	1.77195
5645	Post_Novel1	Novel2	kr@vas	kr@val	?	?	3	?	?	@	0.02067	1.95866
5646	Post_Novel1	Novel2	kr@vas	kr@val	?	?	4	?	?	v	0.37500	1.25000
5647	Post_Novel1	Novel2	kr@vas	kr@val	?	?	5	?	?	a	1.00000	0.00000
5648	Post_Novel1	Novel2	kr@vas	kr@val	?	?	6	?	?	l	0.33333	1.33333
5649	Post_Novel1	Novel2	dAlfIn	dAlfIk	?	?	1	?	?	d	0.06165	1.87670
5650	Post_Novel1	Novel2	dAlfIn	dAlfIk	?	?	2	?	?	A	0.04220	1.91559
5651	Post_Novel1	Novel2	dAlfIn	dAlfIk	?	?	3	?	?	l	0.13265	1.73469
5652	Post_Novel1	Novel2	dAlfIn	dAlfIk	?	?	4	?	?	f	0.25000	1.50000
5653	Post_Novel1	Novel2	dAlfIn	dAlfIk	?	?	5	?	?	I	1.00000	0.00000
5654	Post_Novel1	Novel2	dAlfIn	dAlfIk	?	?	6	?	?	k	0.33333	1.33333
5655	Post_Novel1	Novel2	dVnJ@n	dVnJ@T	?	?	1	?	?	d	0.06165	1.87670
5656	Post_Novel1	Novel2	dVnJ@n	dVnJ@T	?	?	2	?	?	V	0.03488	1.93023
5657	Post_Novel1	Novel2	dVnJ@n	dVnJ@T	?	?	3	?	?	n	0.07407	1.85185
5658	Post_Novel1	Novel2	dVnJ@n	dVnJ@T	?	?	4	?	?	J	0.50000	1.00000
5659	Post_Novel1	Novel2	dVnJ@n	dVnJ@T	?	?	5	?	?	@	1.00000	0.00000
5660	Post_Novel1	Novel2	dVnJ@n	dVnJ@T	?	?	6	?	?	T	0.50000	1.00000
5661	Post_Novel1	Novel2	fanfEr	fanfErZ	?	?	1	?	?	f	0.04779	1.90442
5662	Post_Novel1	Novel2	fanfEr	fanfErZ	?	?	2	?	?	a	0.05667	1.88667
5663	Post_Novel1	Novel2	fanfEr	fanfErZ	?	?	3	?	?	n	0.20588	1.58824
5664	Post_Novel1	Novel2	fanfEr	fanfErZ	?	?	4	?	?	f	0.10000	1.80000
5665	Post_Novel1	Novel2	fanfEr	fanfErZ	?	?	5	?	?	E	1.00000	0.00000
5666	Post_Novel1	Novel2	fanfEr	fanfErZ	?	?	6	?	?	r	1.00000	0.00000
5667	Post_Novel1	Novel2	fanfEr	fanfErZ	?	?	7	?	?	Z	1.00000	0.00000
5668	Post_Novel1	Novel2	fiasko	fiaskot	?	?	1	?	?	f	0.04779	1.90442
5669	Post_Novel1	Novel2	fiasko	fiaskot	?	?	2	?	?	i	0.03889	1.92222
5670	Post_Novel1	Novel2	fiasko	fiaskot	?	?	3	?	?	a	0.02899	1.94203
5671	Post_Novel1	Novel2	fiasko	fiaskot	?	?	4	?	?	s	1.00000	0.00000
5672	Post_Novel1	Novel2	fiasko	fiaskot	?	?	5	?	?	k	1.00000	0.00000
5673	Post_Novel1	Novel2	fiasko	fiaskot	?	?	6	?	?	o	1.00000	0.00000
5674	Post_Novel1	Novel2	fiasko	fiaskot	?	?	7	?	?	t	1.00000	0.00000
5675	Post_Novel1	Novel2	fiEst@	fiEst@k	?	?	1	?	?	f	0.04779	1.90442
5676	Post_Novel1	Novel2	fiEst@	fiEst@k	?	?	2	?	?	i	0.03889	1.92222
5677	Post_Novel1	Novel2	fiEst@	fiEst@k	?	?	3	?	?	E	0.02899	1.94203
5678	Post_Novel1	Novel2	fiEst@	fiEst@k	?	?	4	?	?	s	1.00000	0.00000
5679	Post_Novel1	Novel2	fiEst@	fiEst@k	?	?	5	?	?	t	1.00000	0.00000
5680	Post_Novel1	Novel2	fiEst@	fiEst@k	?	?	6	?	?	@	1.00000	0.00000
5681	Post_Novel1	Novel2	fiEst@	fiEst@k	?	?	7	?	?	k	1.00000	0.00000
5682	Post_Novel1	Novel2	flImzi	flImzul	?	?	1	?	?	f	0.04779	1.90442
5683	Post_Novel1	Novel2	flImzi	flImzul	?	?	2	?	?	l	0.16222	1.67556
5684	Post_Novel1	Novel2	flImzi	flImzul	?	?	3	?	?	I	0.08562	1.82877
5685	Post_Novel1	Novel2	flImzi	flImzul	?	?	4	?	?	m	0.08000	1.84000
5686	Post_Novel1	Novel2	flImzi	flImzul	?	?	5	?	?	z	1.00000	0.00000
5687	Post_Novel1	Novel2	flImzi	flImzul	?	?	6	?	?	u	0.50000	1.00000
5688	Post_Novel1	Novel2	flImzi	flImzul	?	?	7	?	?	l	1.00000	0.00000
5689	Post_Novel1	Novel2	flAtsm	flAts@k	?	?	1	?	?	f	0.04779	1.90442
5690	Post_Novel1	Novel2	flAtsm	flAts@k	?	?	2	?	?	l	0.16222	1.67556
5691	Post_Novel1	Novel2	flAtsm	flAts@k	?	?	3	?	?	A	0.04110	1.91781
5692	Post_Novel1	Novel2	flAtsm	flAts@k	?	?	4	?	?	t	0.16667	1.66667
5693	Post_Novel1	Novel2	flAtsm	flAts@k	?	?	5	?	?	s	1.00000	0.00000
5694	Post_Novel1	Novel2	flAtsm	flAts@k	?	?	6	?	?	@	0.50000	1.00000
5695	Post_Novel1	Novel2	flAtsm	flAts@k	?	?	7	?	?	k	1.00000	0.00000
5696	Post_Novel1	Novel2	fOrmj@l@	fOrmj@bo	?	?	1	?	?	f	0.04779	1.90442
5697	Post_Novel1	Novel2	fOrmj@l@	fOrmj@bo	?	?	2	?	?	O	0.10889	1.78222
5698	Post_Novel1	Novel2	fOrmj@l@	fOrmj@bo	?	?	3	?	?	r	0.84184	0.31633
5699	Post_Novel1	Novel2	fOrmj@l@	fOrmj@bo	?	?	4	?	?	m	0.22222	1.55556
5700	Post_Novel1	Novel2	fOrmj@l@	fOrmj@bo	?	?	5	?	?	j	0.28571	1.42857
5701	Post_Novel1	Novel2	fOrmj@l@	fOrmj@bo	?	?	6	?	?	@	1.00000	0.00000
5702	Post_Novel1	Novel2	fOrmj@l@	fOrmj@bo	?	?	7	?	?	b	0.10000	1.80000
5703	Post_Novel1	Novel2	fOrmj@l@	fOrmj@bo	?	?	8	?	?	o	1.00000	0.00000
5704	Post_Novel1	Novel2	fOrC@n	fOrC@v	?	?	1	?	?	f	0.04779	1.90442
5705	Post_Novel1	Novel2	fOrC@n	fOrC@v	?	?	2	?	?	O	0.10889	1.78222
5706	Post_Novel1	Novel2	fOrC@n	fOrC@v	?	?	3	?	?	r	0.84184	0.31633
5707	Post_Novel1	Novel2	fOrC@n	fOrC@v	?	?	4	?	?	C	0.03086	1.93827
5708	Post_Novel1	Novel2	fOrC@n	fOrC@v	?	?	5	?	?	@	0.60000	0.80000
5709	Post_Novel1	Novel2	fOrC@n	fOrC@v	?	?	6	?	?	v	0.33333	1.33333
5710	Post_Novel1	Novel2	kImono	kImotA	?	?	1	?	?	k	0.09011	1.81978
5711	Post_Novel1	Novel2	kImono	kImotA	?	?	2	?	?	I	0.02269	1.95463
5712	Post_Novel1	Novel2	kImono	kImotA	?	?	3	?	?	m	0.02597	1.94805
5713	Post_Novel1	Novel2	kImono	kImotA	?	?	4	?	?	o	1.00000	0.00000
5714	Post_Novel1	Novel2	kImono	kImotA	?	?	5	?	?	t	0.50000	1.00000
5715	Post_Novel1	Novel2	kImono	kImotA	?	?	6	?	?	A	1.00000	0.00000
5716	Post_Novel1	Novel2	l@mEnt	l@mEks	?	?	1	?	?	l	0.03186	1.93628
5717	Post_Novel1	Novel2	l@mEnt	l@mEks	?	?	2	?	?	@	0.02000	1.96000
5718	Post_Novel1	Novel2	l@mEnt	l@mEks	?	?	3	?	?	m	0.12500	1.75000
5719	Post_Novel1	Novel2	l@mEnt	l@mEks	?	?	4	?	?	E	1.00000	0.00000
5720	Post_Novel1	Novel2	l@mEnt	l@mEks	?	?	5	?	?	k	0.33333	1.33333
5721	Post_Novel1	Novel2	l@mEnt	l@mEks	?	?	6	?	?	s	1.00000	0.00000
5722	Post_Novel1	Novel2	lEkt#n	lEkt#b	?	?	1	?	?	l	0.03186	1.93628
5723	Post_Novel1	Novel2	lEkt#n	lEkt#b	?	?	2	?	?	E	0.12000	1.76000
5724	Post_Novel1	Novel2	lEkt#n	lEkt#b	?	?	3	?	?	k	0.06944	1.86111
5725	Post_Novel1	Novel2	lEkt#n	lEkt#b	?	?	4	?	?	t	0.20000	1.60000
5726	Post_Novel1	Novel2	lEkt#n	lEkt#b	?	?	5	?	?	#	1.00000	0.00000
5727	Post_Novel1	Novel2	lEkt#n	lEkt#b	?	?	6	?	?	b	0.50000	1.00000
5728	Post_Novel1	Novel2	lIbito	lIbitEl	?	?	1	?	?	l	0.03186	1.93628
5729	Post_Novel1	Novel2	lIbito	lIbitEl	?	?	2	?	?	I	0.16583	1.66833
5730	Post_Novel1	Novel2	lIbito	lIbitEl	?	?	3	?	?	b	0.12060	1.75879
5731	Post_Novel1	Novel2	lIbito	lIbitEl	?	?	4	?	?	i	0.16667	1.66667
5732	Post_Novel1	Novel2	lIbito	lIbitEl	?	?	5	?	?	t	0.50000	1.00000
5733	Post_Novel1	Novel2	lIbito	lIbitEl	?	?	6	?	?	E	0.50000	1.00000
5734	Post_Novel1	Novel2	lIbito	lIbitEl	?	?	7	?	?	l	1.00000	0.00000
5735	Post_Novel1	Novel2	me@nez	me@nAt	?	?	1	?	?	m	0.05055	1.89890
5736	Post_Novel1	Novel2	me@nez	me@nAt	?	?	2	?	?	e	0.04989	1.90021
5737	Post_Novel1	Novel2	me@nez	me@nAt	?	?	3	?	?	@	0.04255	1.91489
5738	Post_Novel1	Novel2	me@nez	me@nAt	?	?	4	?	?	n	0.50000	1.00000
5739	Post_Novel1	Novel2	me@nez	me@nAt	?	?	5	?	?	A	0.50000	1.00000
5740	Post_Novel1	Novel2	me@nez	me@nAt	?	?	6	?	?	t	1.00000	0.00000
5741	Post_Novel1	Novel2	mVSrum	mVSrud	?	?	1	?	?	m	0.05055	1.89890
5742	Post_Novel1	Novel2	mVSrum	mVSrud	?	?	2	?	?	V	0.07195	1.85609
5743	Post_Novel1	Novel2	mVSrum	mVSrud	?	?	3	?	?	S	0.04380	1.91241
5744	Post_Novel1	Novel2	mVSrum	mVSrud	?	?	4	?	?	r	0.80000	0.40000
5745	Post_Novel1	Novel2	mVSrum	mVSrud	?	?	5	?	?	u	1.00000	0.00000
5746	Post_Novel1	Novel2	mVSrum	mVSrud	?	?	6	?	?	d	0.25000	1.50000
5747	Post_Novel1	Novel2	napkIn	napkIg	?	?	1	?	?	n	0.02111	1.95779
5748	Post_Novel1	Novel2	napkIn	napkIg	?	?	2	?	?	a	0.08302	1.83396
5749	Post_Novel1	Novel2	napkIn	napkIg	?	?	3	?	?	p	0.13636	1.72727
5750	Post_Novel1	Novel2	napkIn	napkIg	?	?	4	?	?	k	0.37500	1.25000
5751	Post_Novel1	Novel2	napkIn	napkIg	?	?	5	?	?	I	1.00000	0.00000
5752	Post_Novel1	Novel2	napkIn	napkIg	?	?	6	?	?	g	0.33333	1.33333
5753	Post_Novel1	Novel2	Or@J@n	Or@J@v	?	?	1	?	?	O	0.00725	1.98550
5754	Post_Novel1	Novel2	Or@J@n	Or@J@v	?	?	2	?	?	r	0.41544	1.16912
5755	Post_Novel1	Novel2	Or@J@n	Or@J@v	?	?	3	?	?	@	0.15455	1.69091
5756	Post_Novel1	Novel2	Or@J@n	Or@J@v	?	?	4	?	?	J	0.18750	1.62500
5757	Post_Novel1	Novel2	Or@J@n	Or@J@v	?	?	5	?	?	@	1.00000	0.00000
5758	Post_Novel1	Novel2	Or@J@n	Or@J@v	?	?	6	?	?	v	0.33333	1.33333
5759	Post_Novel1	Novel2	p@got@	p@got@ks	?	?	1	?	?	p	0.07474	1.85052
5760	Post_Novel1	Novel2	p@got@	p@got@ks	?	?	2	?	?	@	0.03410	1.93179
5761	Post_Novel1	Novel2	p@got@	p@got@ks	?	?	3	?	?	g	0.03125	1.93750
5762	Post_Novel1	Novel2	p@got@	p@got@ks	?	?	4	?	?	o	1.00000	0.00000
5763	Post_Novel1	Novel2	p@got@	p@got@ks	?	?	5	?	?	t	1.00000	0.00000
5764	Post_Novel1	Novel2	p@got@	p@got@ks	?	?	6	?	?	@	1.00000	0.00000
5765	Post_Novel1	Novel2	p@got@	p@got@ks	?	?	7	?	?	k	0.50000	1.00000
5766	Post_Novel1	Novel2	p@got@	p@got@ks	?	?	8	?	?	s	1.00000	0.00000
5767	Post_Novel1	Novel2	pArsli	pArslim	?	?	1	?	?	p	0.07474	1.85052
5768	Post_Novel1	Novel2	pArsli	pArslim	?	?	2	?	?	A	0.08135	1.83730
5769	Post_Novel1	Novel2	pArsli	pArslim	?	?	3	?	?	r	0.32895	1.34211
5770	Post_Novel1	Novel2	pArsli	pArslim	?	?	4	?	?	s	0.14865	1.70270
5771	Post_Novel1	Novel2	pArsli	pArslim	?	?	5	?	?	l	0.18182	1.63636
5772	Post_Novel1	Novel2	pArsli	pArslim	?	?	6	?	?	i	1.00000	0.00000
5773	Post_Novel1	Novel2	pArsli	pArslim	?	?	7	?	?	m	1.00000	0.00000
5774	Post_Novel1	Novel2	pElvIs	pElvIv	?	?	1	?	?	p	0.07474	1.85052
5775	Post_Novel1	Novel2	pElvIs	pElvIv	?	?	2	?	?	E	0.05648	1.88703
5776	Post_Novel1	Novel2	pElvIs	pElvIv	?	?	3	?	?	l	0.05660	1.88679
5777	Post_Novel1	Novel2	pElvIs	pElvIv	?	?	4	?	?	v	0.33333	1.33333
5778	Post_Novel1	Novel2	pElvIs	pElvIv	?	?	5	?	?	I	1.00000	0.00000
5779	Post_Novel1	Novel2	pElvIs	pElvIv	?	?	6	?	?	v	0.33333	1.33333
5780	Post_Novel1	Novel2	pIknIk	pIknIn	?	?	1	?	?	p	0.07474	1.85052
5781	Post_Novel1	Novel2	pIknIk	pIknIn	?	?	2	?	?	I	0.06856	1.86288
5782	Post_Novel1	Novel2	pIknIk	pIknIn	?	?	3	?	?	k	0.21762	1.56477
5783	Post_Novel1	Novel2	pIknIk	pIknIn	?	?	4	?	?	n	0.12195	1.75610
5784	Post_Novel1	Novel2	pIknIk	pIknIn	?	?	5	?	?	I	1.00000	0.00000
5785	Post_Novel1	Novel2	pIknIk	pIknIn	?	?	6	?	?	n	0.20000	1.60000
5786	Post_Novel1	Novel2	p@teto	p@tetUk	?	?	1	?	?	p	0.07474	1.85052
5787	Post_Novel1	Novel2	p@teto	p@tetUk	?	?	2	?	?	@	0.03410	1.93179
5788	Post_Novel1	Novel2	p@teto	p@tetUk	?	?	3	?	?	t	0.32292	1.35417
5789	Post_Novel1	Novel2	p@teto	p@tetUk	?	?	4	?	?	e	0.09677	1.80645
5790	Post_Novel1	Novel2	p@teto	p@tetUk	?	?	5	?	?	t	1.00000	0.00000
5791	Post_Novel1	Novel2	p@teto	p@tetUk	?	?	6	?	?	U	0.33333	1.33333
5792	Post_Novel1	Novel2	p@teto	p@tetUk	?	?	7	?	?	k	1.00000	0.00000
5793	Post_Novel1	Novel2	prof!l	prof!J	?	?	1	?	?	p	0.07474	1.85052
5794	Post_Novel1	Novel2	prof!l	prof!J	?	?	2	?	?	r	0.27425	1.45151
5795	Post_Novel1	Novel2	prof!l	prof!J	?	?	3	?	?	o	0.09067	1.81865
5796	Post_Novel1	Novel2	prof!l	prof!J	?	?	4	?	?	f	0.05797	1.88406
5797	Post_Novel1	Novel2	prof!l	prof!J	?	?	5	?	?	!	0.75000	0.50000
5798	Post_Novel1	Novel2	prof!l	prof!J	?	?	6	?	?	J	0.33333	1.33333
5799	Post_Novel1	Novel2	pUlpIt	pUlpIm	?	?	1	?	?	p	0.07474	1.85052
5800	Post_Novel1	Novel2	pUlpIt	pUlpIm	?	?	2	?	?	U	0.01314	1.97371
5801	Post_Novel1	Novel2	pUlpIt	pUlpIm	?	?	3	?	?	l	0.32432	1.35135
5802	Post_Novel1	Novel2	pUlpIt	pUlpIm	?	?	4	?	?	p	0.27273	1.45455
5803	Post_Novel1	Novel2	pUlpIt	pUlpIm	?	?	5	?	?	I	1.00000	0.00000
5804	Post_Novel1	Novel2	pUlpIt	pUlpIm	?	?	6	?	?	m	0.33333	1.33333
5805	Post_Novel1	Novel2	rEskju	rEskjo	?	?	1	?	?	r	0.05960	1.88079
5806	Post_Novel1	Novel2	rEskju	rEskjo	?	?	2	?	?	E	0.14298	1.71403
5807	Post_Novel1	Novel2	rEskju	rEskjo	?	?	3	?	?	s	0.10903	1.78193
5808	Post_Novel1	Novel2	rEskju	rEskjo	?	?	4	?	?	k	0.14286	1.71429
5809	Post_Novel1	Novel2	rEskju	rEskjo	?	?	5	?	?	j	1.00000	0.00000
5810	Post_Novel1	Novel2	rEskju	rEskjo	?	?	6	?	?	o	0.20000	1.60000
5811	Post_Novel1	Novel2	rEv@nu	rEv@nol	?	?	1	?	?	r	0.05960	1.88079
5812	Post_Novel1	Novel2	rEv@nu	rEv@nol	?	?	2	?	?	E	0.14298	1.71403
5813	Post_Novel1	Novel2	rEv@nu	rEv@nol	?	?	3	?	?	v	0.09034	1.81931
5814	Post_Novel1	Novel2	rEv@nu	rEv@nol	?	?	4	?	?	@	0.35714	1.28571
5815	Post_Novel1	Novel2	rEv@nu	rEv@nol	?	?	5	?	?	n	0.40000	1.20000
5816	Post_Novel1	Novel2	rEv@nu	rEv@nol	?	?	6	?	?	o	0.25000	1.50000
5817	Post_Novel1	Novel2	rEv@nu	rEv@nol	?	?	7	?	?	l	1.00000	0.00000
5818	Post_Novel1	Novel2	skafLd	skafost	?	?	1	?	?	s	0.11390	1.77220
5819	Post_Novel1	Novel2	skafLd	skafost	?	?	2	?	?	k	0.10746	1.78508
5820	Post_Novel1	Novel2	skafLd	skafost	?	?	3	?	?	a	0.10846	1.78308
5821	Post_Novel1	Novel2	skafLd	skafost	?	?	4	?	?	f	0.08000	1.84000
5822	Post_Novel1	Novel2	skafLd	skafost	?	?	5	?	?	o	0.25000	1.50000
5823	Post_Novel1	Novel2	skafLd	skafost	?	?	6	?	?	s	1.00000	0.00000
5824	Post_Novel1	Novel2	skafLd	skafost	?	?	7	?	?	t	1.00000	0.00000
5825	Post_Novel1	Novel2	sEs@mi	sEs@mo	?	?	1	?	?	s	0.11390	1.77220
5826	Post_Novel1	Novel2	sEs@mi	sEs@mo	?	?	2	?	?	E	0.06410	1.87179
5827	Post_Novel1	Novel2	sEs@mi	sEs@mo	?	?	3	?	?	s	0.01818	1.96364
5828	Post_Novel1	Novel2	sEs@mi	sEs@mo	?	?	4	?	?	@	0.40000	1.20000
5829	Post_Novel1	Novel2	sEs@mi	sEs@mo	?	?	5	?	?	m	1.00000	0.00000
5830	Post_Novel1	Novel2	sEs@mi	sEs@mo	?	?	6	?	?	o	0.50000	1.00000
5831	Post_Novel1	Novel2	SrapnL	Srapno	?	?	1	?	?	S	0.01261	1.97478
5832	Post_Novel1	Novel2	SrapnL	Srapno	?	?	2	?	?	r	0.08211	1.83579
5833	Post_Novel1	Novel2	SrapnL	Srapno	?	?	3	?	?	a	0.07692	1.84615
5834	Post_Novel1	Novel2	SrapnL	Srapno	?	?	4	?	?	p	0.66667	0.66667
5835	Post_Novel1	Novel2	SrapnL	Srapno	?	?	5	?	?	n	1.00000	0.00000
5836	Post_Novel1	Novel2	SrapnL	Srapno	?	?	6	?	?	o	0.50000	1.00000
5837	Post_Novel1	Novel2	sIluEt	sIluEb	?	?	1	?	?	s	0.11390	1.77220
5838	Post_Novel1	Novel2	sIluEt	sIluEb	?	?	2	?	?	I	0.08462	1.83077
5839	Post_Novel1	Novel2	sIluEt	sIluEb	?	?	3	?	?	l	0.09366	1.81267
5840	Post_Novel1	Novel2	sIluEt	sIluEb	?	?	4	?	?	u	0.12121	1.75758
5841	Post_Novel1	Novel2	sIluEt	sIluEb	?	?	5	?	?	E	1.00000	0.00000
5842	Post_Novel1	Novel2	sIluEt	sIluEb	?	?	6	?	?	b	0.25000	1.50000
5843	Post_Novel1	Novel2	slEnt#	slEnt#n	?	?	1	?	?	s	0.11390	1.77220
5844	Post_Novel1	Novel2	slEnt#	slEnt#n	?	?	2	?	?	l	0.04779	1.90443
