63	19.147021	-64.641317	8.234662	288.014412	-574.887440	4.664854	45.291951	0.349547	NON	PRE
64	19.104415	-65.195033	8.208045	288.563589	-579.721544	4.720756	44.983744	0.351432	NON	PRE
65	19.042664	-65.718594	8.174366	289.058156	-584.412168	4.768504	44.652860	0.352519	NON	PRE
66	18.964528	-66.211569	8.137188	289.507291	-588.960849	4.813941	44.302421	0.352939	NON	PRE
67	18.878277	-66.674685	8.099236	289.912808	-593.364535	4.850927	43.945251	0.353520	NON	PRE
68	18.790226	-67.109924	8.060736	290.274750	-597.617166	4.879111	43.590604	0.353456	NON	PRE
69	18.700906	-67.519254	8.019913	290.606577	-601.712675	4.898617	43.259325	0.352701	NON	PRE
70	18.606197	-67.904194	7.974408	290.900403	-605.646616	4.909971	42.932823	0.351281	NON	PRE
71	18.500625	-68.265443	7.924696	291.144310	-609.417407	4.913660	42.587831	0.349257	NON	PRE
72	18.385293	-68.603816	7.871188	291.310066	-613.021001	4.909855	42.225767	0.346671	NON	PRE
73	18.261156	-68.920178	7.814277	291.361314	-616.449234	4.899384	41.847801	0.343549	NON	PRE
74	18.129121	-69.215268	7.758970	291.277447	-619.693464	4.883445	41.455229	0.339979	NON	PRE
75	18.000809	-69.491322	7.710147	291.058730	-622.746328	4.862719	41.069758	0.336085	NON	PRE
76	17.887541	-69.751907	7.657477	290.676228	-625.594264	4.837547	40.726569	0.331930	NON	PRE
77	17.765345	-69.997233	7.601336	290.087258	-628.229651	4.808378	40.363748	0.327539	NON	PRE
78	17.635099	-70.227609	7.542056	289.254241	-630.641196	4.775314	39.983149	0.322940	NON	PRE
79	17.497571	-70.443420	7.479930	288.159861	-632.816953	4.750450	39.586392	0.318155	NON	PRE
80	17.353437	-70.644558	7.415673	286.728291	-634.737559	4.723334	39.174927	0.315197	NON	PRE
81	17.204361	-70.831583	7.349506	284.908934	-636.379716	4.693467	38.753709	0.312213	NON	PRE
82	17.050853	-71.005109	7.281584	282.812362	-637.736826	4.661429	38.323798	0.309037	NON	PRE
83	16.893275	-71.165573	7.212208	280.512656	-638.812270	4.630180	37.885815	0.305718	NON	PRE
84	16.732321	-71.313462	7.141613	278.058002	-639.614678	4.600267	37.441726	0.302508	NON	PRE
85	16.568543	-71.449289	7.069966	275.482469	-640.155476	4.570029	36.992904	0.299449	NON	PRE
86	16.402321	-71.573541	6.997467	272.812759	-640.447706	4.540653	36.540211	0.296374	NON	PRE
87	16.234123	-71.686329	6.924661	270.069532	-640.505117	4.510096	36.084736	0.293335	NON	PRE
88	16.065213	-71.788279	6.851643	267.271265	-640.341425	4.478514	35.629941	0.290223	NON	PRE
89	15.895811	-71.879975	6.778501	264.439554	-639.971453	4.446015	35.176295	0.287053	NON	PRE
90	15.726121	-71.961948	6.705330	261.590296	-639.410251	4.414107	34.724243	0.283831	NON	PRE
